#L=%d, T=%.2f 
# E     M 
-19692.00 12345.00 
-19688.00 12345.00 
-19688.00 12345.00 
-19676.00 12345.00 
-19672.00 12345.00 
-19692.00 12345.00 
-19692.00 12345.00 
-19688.00 12345.00 
-19700.00 12345.00 
-19680.00 12345.00 
-19676.00 12345.00 
-19672.00 12345.00 
-19692.00 12345.00 
-19680.00 12345.00 
-19708.00 12345.00 
-19700.00 12345.00 
-19716.00 12345.00 
-19696.00 12345.00 
-19696.00 12345.00 
-19708.00 12345.00 
-19712.00 12345.00 
-19704.00 12345.00 
-19696.00 12345.00 
-19688.00 12345.00 
-19680.00 12345.00 
-19684.00 12345.00 
-19680.00 12345.00 
-19708.00 12345.00 
-19708.00 12345.00 
-19700.00 12345.00 
-19680.00 12345.00 
-19704.00 12345.00 
-19708.00 12345.00 
-19688.00 12345.00 
-19660.00 12345.00 
-19664.00 12345.00 
-19668.00 12345.00 
-19696.00 12345.00 
-19680.00 12345.00 
-19656.00 12345.00 
-19668.00 12345.00 
-19680.00 12345.00 
-19684.00 12345.00 
-19680.00 12345.00 
-19692.00 12345.00 
-19692.00 12345.00 
-19716.00 12345.00 
-19720.00 12345.00 
-19700.00 12345.00 
-19676.00 12345.00 
-19676.00 12345.00 
-19672.00 12345.00 
-19680.00 12345.00 
-19696.00 12345.00 
-19688.00 12345.00 
-19676.00 12345.00 
-19684.00 12345.00 
-19692.00 12345.00 
-19692.00 12345.00 
-19696.00 12345.00 
-19700.00 12345.00 
-19672.00 12345.00 
-19680.00 12345.00 
-19672.00 12345.00 
-19656.00 12345.00 
-19676.00 12345.00 
-19692.00 12345.00 
-19704.00 12345.00 
-19692.00 12345.00 
-19668.00 12345.00 
-19680.00 12345.00 
-19688.00 12345.00 
-19672.00 12345.00 
-19704.00 12345.00 
-19696.00 12345.00 
-19692.00 12345.00 
-19692.00 12345.00 
-19660.00 12345.00 
-19708.00 12345.00 
-19708.00 12345.00 
-19688.00 12345.00 
-19708.00 12345.00 
-19676.00 12345.00 
-19684.00 12345.00 
-19684.00 12345.00 
-19696.00 12345.00 
-19680.00 12345.00 
-19688.00 12345.00 
-19680.00 12345.00 
